height,timestamp,gas_used,gas_wanted,tx_count,total_fee_base,total_fee_osmo,fee_per_gas_osmo,load,max_gas,status,error
45947333,2025-10-10T21:04:31.766853+00:00,24508684,29111261,21,319849,0.319849,1.3050435510939714e-08,0.08169561333333333,300000000,ok,
45947334,2025-10-10T21:04:35.778051+00:00,1614958,2590000,7,26082,0.026082,1.6150265208135445e-08,0.005383193333333334,300000000,ok,
45947335,2025-10-10T21:04:37.011546+00:00,9258741,18938609,22,281285,0.281285,3.03804804562521e-08,0.03086247,300000000,ok,
45947336,2025-10-10T21:04:39.349042+00:00,22691765,27978581,17,428645,0.428645,1.888989243454619e-08,0.07563921666666666,300000000,ok,
45947337,2025-10-10T21:04:40.439978+00:00,2776290,3786492,4,45680,0.04568,1.6453612554884397e-08,0.0092543,300000000,ok,
45947338,2025-10-10T21:04:41.571021+00:00,2323012,4255191,6,54980,0.05498,2.36675488546766e-08,0.007743373333333334,300000000,ok,
45947339,2025-10-10T21:04:42.649258+00:00,4128793,6720179,7,114788,0.114788,2.7801829735712107e-08,0.013762643333333333,300000000,ok,
45947340,2025-10-10T21:04:43.669867+00:00,16996854,23491368,7,287917,0.287917,1.6939428908432113e-08,0.05665618,300000000,ok,
45947341,2025-10-10T21:04:44.667771+00:00,3101547,5995193,10,74960,0.07496,2.4168584258113775e-08,0.01033849,300000000,ok,
45947342,2025-10-10T21:04:45.736138+00:00,7325187,13119997,14,157759,0.157759,2.1536515040503402e-08,0.02441729,300000000,ok,
45947343,2025-10-10T21:04:46.782238+00:00,6280143,14338378,22,164723,0.164723,2.6229179813262214e-08,0.02093381,300000000,ok,
45947344,2025-10-10T21:04:47.847059+00:00,19143839,24427978,10,391044,0.391044,2.0426623938907968e-08,0.06381279666666667,300000000,ok,
45947345,2025-10-10T21:04:49.036414+00:00,6824393,10314890,12,123097,0.123097,1.8037794716687623e-08,0.022747976666666666,300000000,ok,
45947346,2025-10-10T21:04:50.160607+00:00,3846761,12231989,11,165376,0.165376,4.299097344493198e-08,0.012822536666666667,300000000,ok,
45947347,2025-10-10T21:04:51.204692+00:00,20137730,25866745,16,277229,0.277229,1.376664599237352e-08,0.06712576666666667,300000000,ok,
45947348,2025-10-10T21:04:52.261339+00:00,3113965,4391654,5,44879,0.044879,1.4412172262694026e-08,0.010379883333333333,300000000,ok,
45947349,2025-10-10T21:04:53.446280+00:00,2806279,5710373,3,255981,0.255981,9.121723107360316e-08,0.009354263333333333,300000000,ok,
45947350,2025-10-10T21:04:54.517252+00:00,9998219,20367935,23,493761,0.493761,4.9384895449879624e-08,0.03332739666666667,300000000,ok,
45947351,2025-10-10T21:04:55.654758+00:00,17097685,20461745,7,218556,0.218556,1.2782783166259058e-08,0.05699228333333333,300000000,ok,
45947352,2025-10-10T21:04:56.638103+00:00,6626863,9880821,14,150506,0.150506,2.271150014720389e-08,0.022089543333333333,300000000,ok,
45947353,2025-10-10T21:04:58.630074+00:00,3480433,7005981,6,104937,0.104937,3.015055885287836e-08,0.011601443333333333,300000000,ok,
45947354,2025-10-10T21:04:59.599983+00:00,18816871,23625017,8,371141,0.371141,1.972384250282632e-08,0.06272290333333333,300000000,ok,
45947355,2025-10-10T21:05:00.666964+00:00,6422197,18659512,13,210509,0.210509,3.2778346724648904e-08,0.021407323333333332,300000000,ok,
45947356,2025-10-10T21:05:02.301058+00:00,8853033,17552765,28,345836,0.345836,3.906412638470906e-08,0.02951011,300000000,ok,
45947357,2025-10-10T21:05:03.454643+00:00,21748727,36128778,31,478467,0.478467,2.1999770377365074e-08,0.07249575666666666,300000000,ok,
45947358,2025-10-10T21:05:07.457676+00:00,1374400,2850202,4,30111,0.030111,2.190846915017462e-08,0.004581333333333333,300000000,ok,
45947359,2025-10-10T21:05:08.538781+00:00,11162289,19236555,24,262436,0.262436,2.3510948336850982e-08,0.03720763,300000000,ok,
45947360,2025-10-10T21:05:12.591063+00:00,4943719,12137114,12,157731,0.157731,3.190533280714377e-08,0.016479063333333332,300000000,ok,
45947361,2025-10-10T21:05:13.700906+00:00,6647028,13991015,16,295338,0.295338,4.4431586567711165e-08,0.02215676,300000000,ok,
45947362,2025-10-10T21:05:15.749381+00:00,4960608,7698791,11,89235,0.089235,1.7988722350163527e-08,0.01653536,300000000,ok,
45947363,2025-10-10T21:05:16.770162+00:00,360836,480000,1,4802,0.004802,1.3307984790874525e-08,0.0012027866666666667,300000000,ok,
45947364,2025-10-10T21:05:17.759218+00:00,8241788,17241743,18,329698,0.329698,4.0003212895065974e-08,0.027472626666666666,300000000,ok,
45947365,2025-10-10T21:05:19.063844+00:00,5026582,11365521,16,280727,0.280727,5.584848710316473e-08,0.016755273333333334,300000000,ok,
45947366,2025-10-10T21:05:20.315829+00:00,1165215,4347414,4,87792,0.087792,7.53440352209678e-08,0.00388405,300000000,ok,
45947367,2025-10-10T21:05:21.370202+00:00,6530423,10830691,9,131475,0.131475,2.0132692782688043e-08,0.021768076666666667,300000000,ok,
45947368,2025-10-10T21:05:22.458782+00:00,3348338,7768689,8,203175,0.203175,6.067935793817709e-08,0.011161126666666667,300000000,ok,
45947369,2025-10-10T21:05:23.488932+00:00,2262949,5295813,5,102754,0.102754,4.5407121415462745e-08,0.0075431633333333335,300000000,ok,
45947370,2025-10-10T21:05:24.718943+00:00,2740994,6508262,9,334347,0.334347,1.2198020134301645e-07,0.009136646666666666,300000000,ok,
45947371,2025-10-10T21:05:25.813335+00:00,4985839,6979075,6,56359,0.056359,1.1303814663891072e-08,0.016619463333333334,300000000,ok,
45947372,2025-10-10T21:05:27.728803+00:00,5328307,9514086,10,134491,0.134491,2.5240850423971442e-08,0.017761023333333334,300000000,ok,
45947373,2025-10-10T21:05:28.785889+00:00,6937102,12317946,16,183668,0.183668,2.64761855887372e-08,0.023123673333333334,300000000,ok,
45947374,2025-10-10T21:05:30.794021+00:00,2602755,4748891,7,64039,0.064039,2.4604313506265475e-08,0.00867585,300000000,ok,
45947375,2025-10-10T21:05:31.887506+00:00,2314575,5166325,4,309561,0.309561,1.3374420789993843e-07,0.00771525,300000000,ok,
45947376,2025-10-10T21:05:33.104849+00:00,3862691,4740051,6,80691,0.080691,2.0889840787161074e-08,0.012875636666666667,300000000,ok,
45947377,2025-10-10T21:05:34.099047+00:00,2018456,2513145,5,22165,0.022165,1.0981165801979335e-08,0.006728186666666667,300000000,ok,
45947378,2025-10-10T21:05:35.141520+00:00,3706184,7871733,11,89726,0.089726,2.4209807176330155e-08,0.012353946666666667,300000000,ok,
45947379,2025-10-10T21:05:36.314149+00:00,1392396,3863745,4,38451,0.038451,2.76149888393819e-08,0.00464132,300000000,ok,
45947380,2025-10-10T21:05:37.330387+00:00,4933160,13082873,11,167766,0.167766,3.400781649084968e-08,0.016443866666666668,300000000,ok,
45947381,2025-10-10T21:05:38.639066+00:00,2297196,3416911,6,41414,0.041414,1.8028065519877276e-08,0.00765732,300000000,ok,
45947382,2025-10-10T21:05:39.693139+00:00,4378436,7162478,7,220026,0.220026,5.025219050820887e-08,0.014594786666666667,300000000,ok,
45947383,2025-10-10T21:05:40.762898+00:00,3622463,4985743,8,45370,0.04537,1.2524627580737195e-08,0.012074876666666666,300000000,ok,
45947384,2025-10-10T21:05:41.850901+00:00,1245816,3001557,3,43724,0.043724,3.509667559254336e-08,0.00415272,300000000,ok,
45947385,2025-10-10T21:05:42.832607+00:00,3469391,8355543,7,136995,0.136995,3.948675718591534e-08,0.011564636666666666,300000000,ok,
45947386,2025-10-10T21:05:43.929823+00:00,3817747,7655874,12,102069,0.102069,2.6735401795875945e-08,0.012725823333333334,300000000,ok,
45947387,2025-10-10T21:05:45.044203+00:00,4993973,7694715,11,88986,0.088986,1.78186786352269e-08,0.016646576666666666,300000000,ok,
45947388,2025-10-10T21:05:47.323132+00:00,2342113,7837608,5,114414,0.114414,4.88507599761412e-08,0.007807043333333334,300000000,ok,
45947389,2025-10-10T21:05:48.346631+00:00,4397407,6488078,10,196953,0.196953,4.4788440096629676e-08,0.014658023333333334,300000000,ok,
45947390,2025-10-10T21:05:50.451174+00:00,2012856,2988416,5,36172,0.036172,1.7970485717805942e-08,0.00670952,300000000,ok,
45947391,2025-10-10T21:05:51.540259+00:00,4826443,7010217,10,81568,0.081568,1.6900230666766396e-08,0.016088143333333332,300000000,ok,
45947392,2025-10-10T21:05:52.679999+00:00,9981030,17000256,17,366255,0.366255,3.669511062485535e-08,0.0332701,300000000,ok,
45947393,2025-10-10T21:05:54.863494+00:00,2094260,3605635,5,44208,0.044208,2.1109126851489308e-08,0.006980866666666667,300000000,ok,
45947394,2025-10-10T21:05:56.302061+00:00,746128,1433392,3,17836,0.017836,2.3904745566444363e-08,0.0024870933333333333,300000000,ok,
45947395,2025-10-10T21:05:57.267839+00:00,9655703,16153266,24,168546,0.168546,1.745559075294673e-08,0.03218567666666667,300000000,ok,
45947396,2025-10-10T21:06:01.254778+00:00,5898712,11535608,12,168143,0.168143,2.850503635369891e-08,0.019662373333333334,300000000,ok,
45947397,2025-10-10T21:06:02.262115+00:00,4715480,8106547,8,101562,0.101562,2.1537998252563897e-08,0.015718266666666668,300000000,ok,
45947398,2025-10-10T21:06:03.332244+00:00,8534630,18373987,16,213253,0.213253,2.4986789116809986e-08,0.028448766666666667,300000000,ok,
45947399,2025-10-10T21:06:04.427706+00:00,1767731,3186535,5,36974,0.036974,2.091607829471792e-08,0.005892436666666666,300000000,ok,
45947400,2025-10-10T21:06:05.547481+00:00,3639893,9894861,8,252947,0.252947,6.949297685398994e-08,0.012132976666666666,300000000,ok,
45947401,2025-10-10T21:06:06.809440+00:00,214286,550000,1,5500,0.0055,2.5666632444490074e-08,0.0007142866666666667,300000000,ok,
45947402,2025-10-10T21:06:07.829688+00:00,1205637,2154617,4,25050,0.02505,2.0777398172086624e-08,0.00401879,300000000,ok,
45947403,2025-10-10T21:06:08.871610+00:00,3425405,7288529,8,74843,0.074843,2.184938715276004e-08,0.011418016666666666,300000000,ok,
45947404,2025-10-10T21:06:09.901458+00:00,4726868,9407978,9,327460,0.32746,6.92763157338009e-08,0.015756226666666668,300000000,ok,
45947405,2025-10-10T21:06:11.087861+00:00,2757519,6050000,8,72693,0.072693,2.636174039054672e-08,0.00919173,300000000,ok,
45947406,2025-10-10T21:06:12.103924+00:00,1855188,5110000,6,110002,0.110002,5.929426020435665e-08,0.00618396,300000000,ok,
45947407,2025-10-10T21:06:13.187746+00:00,353291,480000,1,4802,0.004802,1.3592194536515224e-08,0.0011776366666666667,300000000,ok,
45947408,2025-10-10T21:06:14.180991+00:00,6806762,13502072,18,154416,0.154416,2.2685676390624498e-08,0.022689206666666666,300000000,ok,
45947409,2025-10-10T21:06:15.390688+00:00,5961498,15664226,18,221327,0.221327,3.712607133307769e-08,0.01987166,300000000,ok,
45947410,2025-10-10T21:06:16.487082+00:00,3572032,6729846,10,91662,0.091662,2.566102431333202e-08,0.011906773333333334,300000000,ok,
45947411,2025-10-10T21:06:17.746943+00:00,3079027,14284895,9,147147,0.147147,4.779009732620078e-08,0.010263423333333334,300000000,ok,
45947412,2025-10-10T21:06:18.783698+00:00,2396653,4216100,7,39145,0.039145,1.6333194667730373e-08,0.007988843333333334,300000000,ok,
45947413,2025-10-10T21:06:19.925890+00:00,3731638,4949980,7,67780,0.06778,1.816360536579379e-08,0.012438793333333333,300000000,ok,
45947414,2025-10-10T21:06:20.948350+00:00,3967241,8072622,10,95162,0.095162,2.3986947100012325e-08,0.013224136666666667,300000000,ok,
45947415,2025-10-10T21:06:21.957756+00:00,4262407,6050351,9,65976,0.065976,1.547857818364131e-08,0.014208023333333333,300000000,ok,
45947416,2025-10-10T21:06:22.952375+00:00,735222,2800000,1,70000,0.07,9.520933813188398e-08,0.00245074,300000000,ok,
45947417,2025-10-10T21:06:23.916726+00:00,3444502,6658352,8,75338,0.075338,2.1871957107297368e-08,0.011481673333333333,300000000,ok,
45947418,2025-10-10T21:06:25.988815+00:00,1600341,2041677,2,21981,0.021981,1.3735197685993172e-08,0.00533447,300000000,ok,
45947419,2025-10-10T21:06:27.021049+00:00,1261532,2096672,4,30867,0.030867,2.4467869225671642e-08,0.0042051066666666664,300000000,ok,
45947420,2025-10-10T21:06:28.041644+00:00,1939172,5820000,7,68194,0.068194,3.5166555622709076e-08,0.0064639066666666665,300000000,ok,
45947421,2025-10-10T21:06:29.139903+00:00,2872359,5307859,6,88889,0.088889,3.094634062107139e-08,0.00957453,300000000,ok,
45947422,2025-10-10T21:06:30.266510+00:00,3147287,5314477,7,76148,0.076148,2.419480651113165e-08,0.010490956666666667,300000000,ok,
45947423,2025-10-10T21:06:31.414589+00:00,3656114,6985483,11,106547,0.106547,2.9142143817178566e-08,0.012187046666666666,300000000,ok,
45947424,2025-10-10T21:06:32.470001+00:00,1461458,3892609,6,51917,0.051917,3.5524113590674515e-08,0.0048715266666666665,300000000,ok,
45947425,2025-10-10T21:06:33.515594+00:00,277197,700000,1,10500,0.0105,3.787919782681631e-08,0.00092399,300000000,ok,
45947426,2025-10-10T21:06:34.504528+00:00,2352942,5017239,4,62391,0.062391,2.6516165719342e-08,0.00784314,300000000,ok,
45947427,2025-10-10T21:06:35.565958+00:00,2727742,5778171,3,67737,0.067737,2.483262713262471e-08,0.009092473333333333,300000000,ok,
45947428,2025-10-10T21:06:36.457239+00:00,8926160,17970272,14,253251,0.253251,2.8371774648897176e-08,0.029753866666666667,300000000,ok,
45947429,2025-10-10T21:06:37.798669+00:00,6750564,13247780,17,159850,0.15985,2.3679502927459097e-08,0.02250188,300000000,ok,
45947430,2025-10-10T21:06:38.837387+00:00,1596495,3691201,4,43832,0.043832,2.745514392465996e-08,0.00532165,300000000,ok,
45947431,2025-10-10T21:06:40.170764+00:00,4177866,9834983,11,122494,0.122494,2.9319753194573498e-08,0.01392622,300000000,ok,
45947432,2025-10-10T21:06:41.232754+00:00,1519950,5262385,4,68241,0.068241,4.489687160761867e-08,0.0050665,300000000,ok,
45947433,2025-10-10T21:06:42.362621+00:00,3012261,5217782,6,170403,0.170403,5.656979923054476e-08,0.01004087,300000000,ok,
45947434,2025-10-10T21:06:43.576226+00:00,3577317,9555291,10,501330,0.50133,1.401413405633328e-07,0.01192439,300000000,ok,
45947435,2025-10-10T21:06:44.662244+00:00,3260399,5422360,4,98125,0.098125,3.0096009721509546e-08,0.010867996666666666,300000000,ok,
45947436,2025-10-10T21:06:45.605283+00:00,1835036,2747965,5,32049,0.032049,1.7465052456736545e-08,0.006116786666666666,300000000,ok,
45947437,2025-10-10T21:06:46.571298+00:00,515482,1200000,2,15500,0.0155,3.006894518140304e-08,0.0017182733333333334,300000000,ok,
45947438,2025-10-10T21:06:47.586087+00:00,2811938,4468611,8,68913,0.068913,2.4507297102567694e-08,0.009373126666666667,300000000,ok,
45947439,2025-10-10T21:06:48.609816+00:00,1728804,2925828,4,32762,0.032762,1.8950673413527504e-08,0.00576268,300000000,ok,
45947440,2025-10-10T21:06:49.670047+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45947441,2025-10-10T21:06:50.609150+00:00,2977850,4623157,6,64387,0.064387,2.1621975586413015e-08,0.009926166666666666,300000000,ok,
45947442,2025-10-10T21:06:52.604608+00:00,3354214,5540318,8,69029,0.069029,2.0579784116338434e-08,0.011180713333333333,300000000,ok,
45947443,2025-10-10T21:06:53.780552+00:00,1542647,6775000,5,77238,0.077238,5.006848617992321e-08,0.0051421566666666665,300000000,ok,
45947444,2025-10-10T21:06:54.789575+00:00,1266345,1596610,2,22444,0.022444,1.7723448191448617e-08,0.00422115,300000000,ok,
45947445,2025-10-10T21:06:55.862842+00:00,3652732,5108234,6,59579,0.059579,1.6310805172676233e-08,0.012175773333333334,300000000,ok,
45947446,2025-10-10T21:06:57.902687+00:00,3333401,6645132,5,135418,0.135418,4.062457532112098e-08,0.011111336666666667,300000000,ok,
45947447,2025-10-10T21:06:58.920651+00:00,1124633,1495994,2,16332,0.016332,1.452207075552647e-08,0.003748776666666667,300000000,ok,
45947448,2025-10-10T21:06:59.983518+00:00,2525833,4300987,7,53714,0.053714,2.126585566029108e-08,0.008419443333333334,300000000,ok,
45947449,2025-10-10T21:07:01.206432+00:00,1341379,4171689,3,55445,0.055445,4.1334328329279046e-08,0.004471263333333334,300000000,ok,
45947450,2025-10-10T21:07:03.362857+00:00,7484065,13041920,13,213587,0.213587,2.853890232113163e-08,0.024946883333333333,300000000,ok,
45947451,2025-10-10T21:07:05.318573+00:00,782086,1544628,3,18947,0.018947,2.422623598939247e-08,0.002606953333333333,300000000,ok,
45947452,2025-10-10T21:07:06.317654+00:00,1851038,2080548,3,34587,0.034587,1.8685191768078236e-08,0.006170126666666667,300000000,ok,
45947453,2025-10-10T21:07:07.562681+00:00,4285351,7008445,4,92310,0.09231,2.154082594401252e-08,0.014284503333333334,300000000,ok,
45947454,2025-10-10T21:07:08.607561+00:00,3172492,6087425,10,84859,0.084859,2.6748373203147557e-08,0.010574973333333333,300000000,ok,
45947455,2025-10-10T21:07:09.610594+00:00,2753279,4583759,7,54057,0.054057,1.9633680422507128e-08,0.009177596666666666,300000000,ok,
45947456,2025-10-10T21:07:10.618395+00:00,2705164,5460000,10,65110,0.06511,2.4068781042480233e-08,0.009017213333333333,300000000,ok,
45947457,2025-10-10T21:07:11.651319+00:00,277164,700000,1,10500,0.0105,3.788370784084513e-08,0.00092388,300000000,ok,
45947458,2025-10-10T21:07:12.666738+00:00,3575315,6633064,6,77928,0.077928,2.1796121460626546e-08,0.011917716666666666,300000000,ok,
45947459,2025-10-10T21:07:13.845589+00:00,7641430,16626521,26,249681,0.249681,3.267464335863837e-08,0.025471433333333335,300000000,ok,
45947460,2025-10-10T21:07:17.815731+00:00,3771880,8904790,9,153960,0.15396,4.081784150079006e-08,0.012572933333333333,300000000,ok,
45947461,2025-10-10T21:07:18.768130+00:00,2221073,6200980,7,338900,0.3389,1.5258390876841958e-07,0.007403576666666667,300000000,ok,
45947462,2025-10-10T21:07:19.772101+00:00,2268856,6299417,9,79673,0.079673,3.511593507917647e-08,0.007562853333333334,300000000,ok,
45947463,2025-10-10T21:07:20.773923+00:00,851268,1093829,3,6628,0.006628,7.786032130891799e-09,0.00283756,300000000,ok,
45947464,2025-10-10T21:07:21.811266+00:00,4041860,5758483,6,64864,0.064864,1.6048057082630275e-08,0.013472866666666666,300000000,ok,
45947465,2025-10-10T21:07:22.974814+00:00,3810297,6856053,7,103769,0.103769,2.7233835052753104e-08,0.01270099,300000000,ok,
45947466,2025-10-10T21:07:24.009655+00:00,1190015,3120540,4,166157,0.166157,1.3962597110120462e-07,0.003966716666666667,300000000,ok,
45947467,2025-10-10T21:07:25.161547+00:00,4271554,8288095,8,135158,0.135158,3.164141200134658e-08,0.014238513333333333,300000000,ok,
45947468,2025-10-10T21:07:26.267804+00:00,2355127,4356730,6,78898,0.078898,3.350052884621509e-08,0.007850423333333334,300000000,ok,
45947469,2025-10-10T21:07:27.315014+00:00,357239,494663,1,4947,0.004947,1.3847872152816461e-08,0.0011907966666666666,300000000,ok,
45947470,2025-10-10T21:07:28.344137+00:00,4038413,6892299,12,109762,0.109762,2.7179488576329365e-08,0.013461376666666667,300000000,ok,
45947471,2025-10-10T21:07:29.500231+00:00,3308606,5607216,8,71431,0.071431,2.1589454894296874e-08,0.011028686666666667,300000000,ok,
45947472,2025-10-10T21:07:30.483946+00:00,3043958,5460815,5,126528,0.126528,4.156693357792716e-08,0.010146526666666668,300000000,ok,
45947473,2025-10-10T21:07:31.609178+00:00,3161412,6711765,9,82687,0.082687,2.61550851328457e-08,0.01053804,300000000,ok,
45947474,2025-10-10T21:07:32.740191+00:00,7665071,13079355,15,150944,0.150944,1.9692446423523017e-08,0.025550236666666667,300000000,ok,
45947475,2025-10-10T21:07:34.820820+00:00,3041652,4233339,4,47472,0.047472,1.5607308133869356e-08,0.01013884,300000000,ok,
45947476,2025-10-10T21:07:35.866508+00:00,11595107,23741373,29,291854,0.291854,2.5170444740182215e-08,0.03865035666666667,300000000,ok,
45947477,2025-10-10T21:07:40.532100+00:00,15693855,31870679,32,442053,0.442053,2.8167266742301365e-08,0.05231285,300000000,ok,
45947478,2025-10-10T21:07:45.744146+00:00,2992591,4843015,5,55653,0.055653,1.8596928213711797e-08,0.009975303333333333,300000000,ok,
45947479,2025-10-10T21:07:46.758389+00:00,3800774,5244502,6,53053,0.053053,1.3958472668987948e-08,0.012669246666666667,300000000,ok,
